track name="UCNE Regions" description="Ultraconserved Noncoding Elements from hg19" visibility=2 
chr1	82455226	82455454	ELTD1_Norma	4347
chr1	82457121	82457521	ELTD1_Ryan	4353
chr1	83252709	83252995	chr1_Johanna	4375
chr1	83311288	83311497	chr1_Laura	4377
chr1	83878679	83878948	LPHN2_Felix	4383
chr1	84232898	84233148	LPHN2_Jasmine	4389
chr1	84235707	84236026	LPHN2_Wagner	4390
chr1	87615911	87616204	LMO4_Abraham	4408
chr1	87619513	87619723	LMO4_Agamemnon	4410
chr1	87620832	87621056	LMO4_Aida	4412
chr1	87670078	87670470	LMO4_Akiko	4416
chr1	87672013	87672365	LMO4_Amos	4418
chr1	87728943	87729145	LMO4_Aphrodite	4421
chr1	87741752	87741969	LMO4_Brooklyn	4422
chr1	87759297	87759506	LMO4_Bryan	4425
chr1	87776409	87776797	LMO4_Chao	4426
chr1	87801380	87801790	LMO4_Dominica	4430
chr1	87803612	87803881	LMO4_Dorian	4433
chr1	87804379	87804933	LMO4_Eduardo	4434
chr1	87806818	87807117	LMO4_Eugene	4438
chr1	87810768	87811066	LMO4_Figaro	4442
chr1	87812812	87813017	LMO4_Frederica	4444
chr1	87821911	87822766	LMO4_Frodo	4446
chr1	87990326	87990553	LMO4_Gwyneth	4466
chr1	88016225	88016651	LMO4_Hana	4467
chr1	88028942	88029252	LMO4_Hannibal	4470
chr1	88065452	88065837	LMO4_Jan	4475
chr1	88065902	88066101	LMO4_Jasmine	4476
chr1	88108515	88108966	LMO4_Jeremy	4478
chr1	88149190	88149494	LMO4_Jonathan	4481
chr1	88180962	88181365	LMO4_Julia	4485
chr1	88216231	88216459	LMO4_Leontina	4491
chr1	88403473	88403910	LMO4_Lily	4496
chr1	88431143	88431392	LMO4_Lukas	4498
chr1	88451291	88451517	LMO4_Midori	4502
chr1	88536783	88537041	LMO4_Norma	4507
chr1	88537290	88537591	LMO4_Olivia_1	4508
chr1	88537593	88537850	LMO4_Olivia_2	4509
chr1	88565572	88565772	LMO4_Ruby	4511
chr1	88581026	88581421	LMO4_Sam	4513
chr1	88615904	88616566	LMO4_Santiago	4516
chr1	88647400	88647699	LMO4_Scout	4521
chr1	88686802	88687157	LMO4_Siddhartha	4523
chr1	88705057	88705457	LMO4_Trevor	4526
chr1	88842222	88842575	LMO4_Ursula	4538
chr1	88876082	88876697	LMO4_Wagner	4540
chr1	88927638	88928077	LMO4_Xavier	4542
chr1	90552790	90553044	BARHL2_Adam	4562
chr1	90567516	90567751	BARHL2_Alice_1	4564
chr1	90567770	90567969	BARHL2_Alice_2	4565
chr1	90570717	90571108	BARHL2_Aurore	4567
chr1	90600374	90600655	BARHL2_Ava	4575
chr1	90601396	90601724	BARHL2_Benjamin	4578
chr1	90647002	90647211	BARHL2_Boris	4579
chr1	90664263	90664469	BARHL2_Charlie	4581
chr1	90807158	90807481	BARHL2_Demian	4592
chr1	90847752	90848018	BARHL2_Dominica	4595
chr1	90852783	90853217	BARHL2_Felix	4599
chr1	90905240	90905777	BARHL2_Hamlet	4602
chr1	91003625	91004085	BARHL2_Hong	4615
chr1	91087385	91087960	BARHL2_Jacob	4621
chr1	91088247	91088538	BARHL2_Jan	4623
chr1	91167097	91167346	BARHL2_Leo	4634
chr1	91193564	91194292	BARHL2_Lucifer	4639
chr1	91196989	91197213	BARHL2_Lukas_1	4641
chr1	91197215	91197755	BARHL2_Lukas_2	4642
chr1	91216102	91216331	BARHL2_Naoko	4643
chr1	91225075	91225475	BARHL2_Roman	4646
chr1	91294326	91294724	BARHL2_Ryan	4647
chr1	91299321	91299560	BARHL2_Theodore	4649
chr1	91300599	91300877	BARHL2_Vincent	4652
chr1	91306681	91306897	BARHL2_William	4655
chr1	91411080	91411295	BARHL2_Xavier	4667
chr1	95777325	95777668	PTBP2_Achilles  	4702
chr1	95874008	95874237	PTBP2_Adela	4707
chr1	95978659	95978887	PTBP2_Agamemnon	4708
chr1	96389627	96389854	PTBP2_Alexander	4718
chr1	96420165	96420386	PTBP2_Brooklyn	4721
chr1	96473905	96474261	PTBP2_Carmen	4723
chr1	96561902	96562146	PTBP2_Dominica	4724
chr1	96569565	96569779	PTBP2_Faust	4727
chr1	97062794	97063004	PTBP2_Flora	4747
chr1	97271760	97272031	PTBP2_Franz	4752
chr1	97279641	97279916	PTBP2_Gabriel	4757
chr1	97280133	97280545	PTBP2_Hamlet	4759
chr1	97610588	97611271	PTBP2_Kazuki	4770
chr1	97709744	97709948	PTBP2_Logan	4773
chr1	97764372	97764677	PTBP2_Mateo	4774
chr1	97765162	97765412	PTBP2_Nemo	4775
chr1	97916629	97916919	PTBP2_Noah	4781
chr1	98024981	98025197	PTBP2_Penelope	4787
chr1	98097623	98097951	PTBP2_Roxane	4792
chr1	98293449	98293668	PTBP2_Ruby	4798
chr1	98302818	98303133	PTBP2_Theodore	4800
chr1	98871918	98872126	chr1_Simona	4818
chr1	98917794	98918005	chr1_Silvester	4819
chr1	109240415	109240718	chr1_Sylvie	4877
chr1	110889014	110889217	chr1_Tara	4890
chr1	112255524	112255757	chr1_Trystan	4901
chr1	114520210	114520421	chr1_Veronica	4923
chr1	163337564	163337918	chr1_Wei	5062
chr1	163442132	163442683	chr1_Whitney	5067
chr1	164023565	164023991	PBX1_Arthur	5076
chr1	164290052	164290317	PBX1_Bryan	5081
chr1	164592979	164593187	PBX1_Hana	5088
chr1	164604739	164604999	PBX1_Robert	5092
chr1	164659166	164659366	PBX1_Ruby	5102
chr1	164673364	164673816	PBX1_Ryan	5105
chr1	164681459	164681742	PBX1_Sam	5106
chr1	167395274	167395651	chr1_Xavier	5161
chr1	169101643	169101870	chr1_Yana	5168
chr1	169901000	169901294	chr1_Yannick	5169
chr1	172113896	172114208	chr1_Yasmin	5193
chr1	180341976	180342245	chr1_Yelisabeta	5252
chr1	185275590	185275817	chr1_Yoana	5291
chr1	197565969	197566207	LHX9_Aida	5315
chr1	197573450	197573688	LHX9_Brooklyn	5316
chr1	197575416	197575946	LHX9_Derek	5317
chr1	197643500	197643793	LHX9_Gandalf	5324
chr1	197899745	197899996	LHX9_Haruki_1	5335
chr1	197900024	197900629	LHX9_Haruki_2	5336
chr1	197900998	197901200	LHX9_Nemo	5337
chr1	198215442	198215874	LHX9_Oskar	5340
chr1	198264415	198264754	LHX9_Patricia	5345
chr1	198267738	198268159	LHX9_Ruby	5347
chr1	198340255	198340457	LHX9_Sam	5348
chr1	198360804	198361006	LHX9_Zhong	5349
chr1	199747846	199748074	KIF14_Atsuko	5367
chr1	200048353	200048851	KIF14_Demian	5375
chr1	200120398	200120598	KIF14_Eduardo	5383
chr1	200216355	200216741	KIF14_Felix_1	5392
chr1	200216779	200217001	KIF14_Felix_2	5393
chr1	200284095	200284497	KIF14_Oberon	5396
chr1	200285431	200285809	KIF14_Penelope	5398
chr1	200381539	200381944	KIF14_Vanessa	5403
chr1	200432300	200432975	KIF14_Vivien	5404
chr1	208506239	208506463	MIR205HG_Hana	5464
chr1	208921396	208921619	MIR205HG_Naoko	5468
chr1	209276003	209276214	MIR205HG_Traviata	5472
chr1	213332779	213333063	PROX1_Abraham	5506
chr1	213349655	213349976	PROX1_Amos	5507
chr1	213398311	213398649	PROX1_Ariel	5513
chr1	213415641	213416032	PROX1_Atsuko	5516
chr1	213466384	213466682	PROX1_Clara	5518
chr1	213493603	213493827	PROX1_Delphina	5519
chr1	213499571	213500127	PROX1_Demian	5521
chr1	213513671	213514012	PROX1_Eros	5523
chr1	213598537	213599011	PROX1_Eva	5530
chr1	213681178	213681456	PROX1_Figaro	5534
chr1	213759701	213759944	PROX1_Frankenstein	5542
chr1	213824070	213824273	PROX1_Griselda	5543
chr1	213956501	213956708	PROX1_Hong_1	5546
chr1	213956730	213957130	PROX1_Hong_2	5547
chr1	214003101	214003572	PROX1_Jan	5551
chr1	214065547	214065964	PROX1_Joshua	5557
chr1	214106634	214107032	PROX1_Jun	5558
chr1	214123863	214124082	PROX1_Kizuki	5561
chr1	214169603	214169877	PROX1_Larisa	5566
chr1	214175937	214176155	PROX1_Leontina	5572
chr1	214179050	214179254	PROX1_Lucy	5575
chr1	214182415	214182739	PROX1_Maxwell	5576
chr1	214183083	214183662	PROX1_Naomi	5578
chr1	214190333	214190904	PROX1_Napoleon	5581
chr1	214203177	214203537	PROX1_Noah	5589
chr1	214212185	214212384	PROX1_Pablo	5594
chr1	214240351	214240592	PROX1_Quentin	5601
chr1	214240666	214240893	PROX1_Tarzan_1	5602
chr1	214240941	214241181	PROX1_Tarzan_2	5603
chr1	214316017	214316280	PROX1_Traviata	5605
chr1	214359477	214359926	PROX1_Ursula	5610
chr1	215824535	215824823	ESRRG_Abraham	5620
chr1	215888989	215889510	ESRRG_Achilles  	5625
chr1	215891697	215892027	ESRRG_Adam	5628
chr1	215912305	215912735	ESRRG_Adela	5629
chr1	215965659	215966054	ESRRG_Agamemnon	5636
chr1	215967465	215967717	ESRRG_Akiko	5637
chr1	216062876	216063632	ESRRG_Apollo  	5647
chr1	216064869	216065142	ESRRG_Ariel	5648
chr1	216136815	216137513	ESRRG_Arthur	5662
chr1	216214251	216214536	ESRRG_Aurore	5667
chr1	216221375	216221874	ESRRG_Ava	5669
chr1	216228032	216228239	ESRRG_Boris	5670
chr1	216263962	216264329	ESRRG_Bryan	5674
chr1	216294809	216295086	ESRRG_Carmen	5675
chr1	216355875	216356106	ESRRG_Clara	5677
chr1	216356808	216357267	ESRRG_Claudia	5678
chr1	216357647	216358055	ESRRG_Delphina	5680
chr1	216421908	216422203	ESRRG_Emi	5684
chr1	216540197	216540739	ESRRG_Eros	5691
chr1	216564428	216564656	ESRRG_Eugene	5692
chr1	216691249	216691880	ESRRG_Eva	5710
chr1	216694923	216695309	ESRRG_Flora	5713
chr1	216705485	216705963	ESRRG_Florentino	5715
chr1	216723383	216723939	ESRRG_Frankenstein	5721
chr1	216728995	216729229	ESRRG_Franz	5722
chr1	216734066	216734361	ESRRG_Frederica	5724
chr1	216736555	216736851	ESRRG_Frodo	5726
chr1	216750156	216750360	ESRRG_Gabriel	5731
chr1	216772853	216773125	ESRRG_Griselda	5733
chr1	216779497	216779819	ESRRG_Hans	5734
chr1	216787518	216788023	ESRRG_Haruki	5736
chr1	216806470	216806716	ESRRG_Hector	5739
chr1	216854087	216854436	ESRRG_Isaac	5746
chr1	216885973	216886184	ESRRG_Isolde	5754
chr1	216913389	216913610	ESRRG_Johanna	5762
chr1	216931507	216931728	ESRRG_Juan	5769
chr1	216979446	216979819	ESRRG_Julia	5772
chr1	216990870	216991329	ESRRG_Kazuki	5775
chr1	217016965	217017176	ESRRG_Laura	5779
chr1	217069814	217070253	ESRRG_Leopold	5789
chr1	217080524	217080755	ESRRG_Lukas	5791
chr1	217096279	217096567	ESRRG_Mignon	5792
chr1	217441460	217441720	ESRRG_Mustafa	5814
chr1	217565788	217566126	ESRRG_Nagasawa	5818
chr1	217576404	217576604	ESRRG_Naoko	5819
chr1	217598469	217598812	ESRRG_Naomi	5823
chr1	217689847	217690158	ESRRG_Nemo	5832
chr1	217712785	217713120	ESRRG_Nick	5833
chr1	217737550	217737849	ESRRG_Noah	5839
chr1	217749953	217750244	ESRRG_Norma	5840
chr1	217766612	217767038	ESRRG_Olivia	5842
chr1	217841761	217842238	ESRRG_Ophelia	5847
chr1	217851965	217852238	ESRRG_Oskar	5850
chr1	217902224	217902639	ESRRG_Othell	5851
chr1	217913840	217914055	ESRRG_Pablo	5852
chr1	217954370	217954654	ESRRG_Pandora	5858
chr1	217964344	217964672	ESRRG_Robert	5859
chr1	217986440	217986792	ESRRG_Roman	5862
chr1	218012619	218012885	ESRRG_Ruby	5865
chr1	218113672	218113892	ESRRG_Ryan	5876
chr1	218208020	218208233	ESRRG_Santiago	5884
chr1	218223013	218223487	ESRRG_Scarlett	5886
chr1	218237633	218237832	ESRRG_Scheherazade_1	5888
chr1	218237868	218238346	ESRRG_Scheherazade_2	5889
chr1	218252711	218253043	ESRRG_Tatiana	5890
chr1	218281421	218281672	ESRRG_Toru	5893
chr1	218361198	218361466	ESRRG_Vanessa	5900
chr1	218374316	218374645	ESRRG_Vincent	5902
chr1	218414563	218414785	ESRRG_Violet_1	5905
chr1	218414816	218415158	ESRRG_Violet_2	5906
chr1	218428420	218428864	ESRRG_William	5908
chr1	218523078	218523321	ESRRG_Zeus	5912
chr1	219137869	219138084	chr1_Yoko	5918
chr1	221165430	221165699	chr1_Yordan_1	5941
chr1	221165739	221165951	chr1_Yordan_2	5942
chr1	224576983	224577228	chr1_Yvonne_1	5969
chr1	224577243	224577535	chr1_Yvonne_2	5970
chr1	243556159	243556538	ZNF238_Akiko	6092
chr1	243560187	243560544	ZNF238_Andrew	6095
chr1	243579132	243579746	ZNF238_Benjamin	6096
chr1	243585497	243585908	ZNF238_Cameron	6097
chr1	243624219	243624613	ZNF238_Clara	6098
chr1	243665303	243665536	ZNF238_Claudia	6103
chr1	243721967	243722277	ZNF238_Daniel	6109
chr1	243736351	243736630	ZNF238_Demian	6110
chr1	243876737	243877048	ZNF238_Flora_1	6112
chr1	243877077	243877537	ZNF238_Flora_2	6113
chr1	243896008	243896374	ZNF238_Isaac	6114
chr1	244123298	244123682	ZNF238_Kizuki	6119
chr1	244174645	244174971	ZNF238_Napoleon	6121
chr1	244215353	244215685	ZNF238_Noah	6126
chr1	244219247	244219562	ZNF238_Prometheus	6132
chr1	244220109	244220401	ZNF238_Roman	6134
chr1	244220563	244220776	ZNF238_Roxane	6136
chr1	244229496	244229726	ZNF238_Zeus	6137
chr1	245017477	245017750	chr1_Zara	6146
chr10	298809	299174	DIP2C_Aida	6165
chr10	299329	299565	DIP2C_Franz	6166
chr10	300113	300553	DIP2C_Gabriel	6168
chr10	320377	320840	DIP2C_Malcolm	6169
chr10	1357934	1358255	chr10_Aladdin	6183
chr10	7994300	7994621	GATA3_Arthur	6227
chr10	8013588	8013999	GATA3_Griselda	6229
chr10	8077344	8077603	GATA3_Isaac	6234
chr10	8082652	8082941	GATA3_Kizuki	6236
chr10	8544494	8544827	GATA3_Leo	6248
chr10	8546567	8547041	GATA3_Vladimir	6249
chr10	9242075	9242467	chr10_Alexander	6261
chr10	9327734	9328004	chr10_Antigone	6266
chr10	10406858	10407221	chr10_Apollo	6276
chr10	10770861	10771113	chr10_Ben	6283
chr10	11307276	11307489	CELF2_Adam	6307
chr10	11308414	11308700	CELF2_Amadeus	6308
chr10	11372369	11372672	CELF2_Chen	6319
chr10	11372730	11373226	CELF2_Elvira	6320
chr10	11375567	11375804	CELF2_Roman	6325
chr10	11376079	11376376	CELF2_Veronica	6327
chr10	13360808	13361019	chr10_Delphina	6340
chr10	13567663	13567867	chr10_Derek	6343
chr10	16409998	16410205	chr10_Doris	6359
chr10	21807110	21807348	MLLT10_Frankenstein	6395
chr10	22096156	22096598	MLLT10_Ryan	6412
chr10	22210965	22211181	MLLT10_Wei	6417
chr10	22619011	22619253	chr10_Eden	6419
chr10	22619805	22620018	chr10_Finn	6420
chr10	23487339	23487607	PTF1A_Aphrodite	6429
chr10	23491824	23492121	PTF1A_Jan	6435
chr10	23494822	23495248	PTF1A_Leopold	6436
chr10	23495423	23495622	PTF1A_Lolita	6437
chr10	32556682	32557048	chr10_Frederica	6522
chr10	32557459	32557682	chr10_Gabriel	6523
chr10	33466419	33466649	chr10_Griselda	6537
chr10	34505337	34505538	chr10_Harold	6562
chr10	34796591	34796852	chr10_Jeremy	6579
chr10	36238573	36238977	chr10_Nagasawa	6603
chr10	37055981	37056257	chr10_Naomi	6608
chr10	50044240	50044489	DRGX_Antonio	6641
chr10	50210237	50210442	DRGX_Ariane	6645
chr10	50413664	50413879	DRGX_Eduardo	6647
chr10	50572254	50572593	DRGX_Hector	6651
chr10	50596535	50596874	DRGX_Mateo	6653
chr10	50597900	50598144	DRGX_Naoko	6657
chr10	50604871	50605098	DRGX_Toru	6661
chr10	50708302	50708747	DRGX_Trystan	6667
chr10	54057095	54057433	chr10_Noah	6698
chr10	54241814	54242035	chr10_Ophelia	6700
chr10	63597087	63597301	ARID5B_Ava	6744
chr10	63704299	63704638	ARID5B_Lucy	6748
chr10	63819181	63819476	ARID5B_William	6764
chr10	64759933	64760164	EGR2_Ava	6780
chr10	64813249	64813528	EGR2_Delphina	6781
chr10	64926989	64927246	EGR2_Napoleon	6785
chr10	70101839	70102074	chr10_Pablo	6808
chr10	76178168	76178594	ZNF503_Achilles  	6860
chr10	76199072	76199378	ZNF503_Adam	6863
chr10	76348999	76349447	ZNF503_Aida	6867
chr10	76362575	76362842	ZNF503_Akiko	6869
chr10	76443591	76443790	ZNF503_Alice	6871
chr10	76661130	76661427	ZNF503_Amos	6876
chr10	76791573	76791801	ZNF503_Antigone  	6887
chr10	77022121	77022413	ZNF503_Aphrodite	6895
chr10	77043594	77043801	ZNF503_Apollo  	6896
chr10	77055191	77055396	ZNF503_Ariane_1	6898
chr10	77055415	77055639	ZNF503_Ariane_2	6899
chr10	77138988	77139276	ZNF503_Beatrice	6902
chr10	77210622	77211105	ZNF503_Benjamin	6911
chr10	77221682	77222191	ZNF503_Bryan	6913
chr10	77268163	77268457	ZNF503_Carmen	6916
chr10	77353024	77353401	ZNF503_Cassandra	6922
chr10	77373516	77373820	ZNF503_Charlie	6928
chr10	77382463	77382805	ZNF503_Clara	6931
chr10	77383501	77383775	ZNF503_Dominica	6933
chr10	77389288	77389655	ZNF503_Eden	6937
chr10	77398386	77398585	ZNF503_Elvira	6938
chr10	77399495	77399868	ZNF503_Faust	6940
chr10	77406283	77406663	ZNF503_Flora	6942
chr10	77453190	77453638	ZNF503_Franz	6947
chr10	77463391	77463707	ZNF503_Frederica	6951
chr10	77468103	77468303	ZNF503_Frodo	6953
chr10	77469894	77470169	ZNF503_Gandalf	6955
chr10	77481413	77481712	ZNF503_Griselda	6961
chr10	77483528	77483819	ZNF503_Hana	6965
chr10	77483872	77484074	ZNF503_Isaac	6966
chr10	77499119	77499625	ZNF503_Jan	6974
chr10	77524295	77524546	ZNF503_Joshua	6979
chr10	77598810	77599151	ZNF503_Juan	6985
chr10	77604340	77604561	ZNF503_Kaori	6987
chr10	77611392	77611604	ZNF503_Kazuki	6988
chr10	77666896	77667274	ZNF503_Laura	7002
chr10	77683630	77684496	ZNF503_Leontina	7004
chr10	77697493	77697868	ZNF503_Lily	7008
chr10	77698309	77698696	ZNF503_Logan	7009
chr10	77711962	77712229	ZNF503_Lukas	7013
chr10	77717189	77717433	ZNF503_Mateo	7014
chr10	77726990	77727511	ZNF503_Megan	7015
chr10	77754469	77754725	ZNF503_Naomi	7019
chr10	77759385	77759788	ZNF503_Nick	7020
chr10	77795274	77795543	ZNF503_Noah	7027
chr10	77831447	77831845	ZNF503_Nora	7035
chr10	77873769	77874102	ZNF503_Norma	7036
chr10	77990395	77990843	ZNF503_Olivia	7044
chr10	77990963	77991202	ZNF503_Ophelia	7045
chr10	78011989	78012227	ZNF503_Ruby	7047
chr10	78041899	78042210	ZNF503_Santiago_1	7049
chr10	78042236	78042542	ZNF503_Santiago_2	7050
chr10	78189011	78189231	ZNF503_Sebastian	7060
chr10	78283629	78284052	ZNF503_Siddhartha	7066
chr10	78302229	78302657	ZNF503_Trevor	7069
chr10	78639123	78639332	ZNF503_Trystan	7093
chr10	78676929	78677143	ZNF503_Veronica	7101
chr10	78688252	78688516	ZNF503_Victor	7103
chr10	78727672	78728022	ZNF503_Vincent	7108
chr10	78737697	78737914	ZNF503_Zhong	7113
chr10	80507641	80507870	ZMIZ1_Apollo  	7138
chr10	80655682	80655912	ZMIZ1_Beatrice	7142
chr10	81075977	81076247	ZMIZ1_Harper	7151
chr10	88195013	88195216	chr10_Roman	7168
chr10	93808466	93808962	chr10_Sherlock	7213
chr10	94654300	94654506	chr10_Silvester	7238
chr10	95005507	95005806	chr10_Tatiana	7248
chr10	98723653	98723979	chr10_Traviata	7283
chr10	99933220	99933420	chr10_Trevor	7294
chr10	102372689	102372921	PAX2_Abraham	7303
chr10	102373621	102374056	PAX2_Alexander	7304
chr10	102375094	102375343	PAX2_Amadeus	7305
chr10	102385054	102385253	PAX2_Antonio	7308
chr10	102387986	102388213	PAX2_Aphrodite	7309
chr10	102414204	102414471	PAX2_Benjamin	7313
chr10	102415096	102415542	PAX2_Daniel	7314
chr10	102428052	102428316	PAX2_Eugene	7318
chr10	102447500	102447992	PAX2_Gandalf	7323
chr10	102475650	102475863	PAX2_Johanna	7325
chr10	102527351	102527626	PAX2_Juan	7333
chr10	102547126	102547350	PAX2_Lucifer	7336
chr10	102563686	102563993	PAX2_Mateo	7344
chr10	102567791	102568066	PAX2_Oberon	7345
chr10	102618876	102619078	PAX2_Siddhartha	7352
chr10	102979179	102979422	LBX1_Amos	7359
chr10	103090763	103090976	LBX1_Ariane	7371
chr10	103139353	103139695	LBX1_Daniel	7372
chr10	103198816	103199089	LBX1_Dorian	7374
chr10	103204250	103204497	LBX1_Florentino	7377
chr10	103205534	103205858	LBX1_Frankenstein	7378
chr10	103211366	103211952	LBX1_Frodo_1	7379
chr10	103211995	103212254	LBX1_Frodo_2	7380
chr10	103226084	103226347	LBX1_Hamlet	7384
chr10	103243990	103244368	LBX1_Kazuki	7389
chr10	103245674	103246128	LBX1_Patricia	7390
chr10	103266939	103267608	LBX1_Penelope	7392
chr10	104804737	104804941	chr10_Ursula	7436
chr10	114250386	114250687	VTI1A_Arthur	7487
chr10	114286945	114287179	VTI1A_Atsuko	7492
chr10	114290469	114290768	VTI1A_Cameron	7494
chr10	114292948	114293275	VTI1A_Claudia	7497
chr10	114296531	114296851	VTI1A_Demian	7498
chr10	114297973	114298407	VTI1A_Eros	7499
chr10	114322701	114322977	VTI1A_Harper	7504
chr10	114404057	114404514	VTI1A_Haruki	7508
chr10	114577842	114578047	VTI1A_Julia	7528
